gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,47,1,0,1,0,0,1,0,0,2,0,0,2,85.30734427250016,4045.5269834356222,1
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,19.606789698347722,166.02841206609108,1
0,0,0,1,14,1,0,1,0,2,0,0,0,2,0,1,0,87.59430324669377,1265.9750201494762,1
0,0,1,0,24,1,0,1,0,2,2,0,2,2,0,1,2,99.71409807058416,2520.017730255744,1
0,0,0,0,20,0,1,0,0,0,1,0,1,0,0,0,1,32.930295600181,679.371917685033,1
0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.3718330685109,2854.5130384895597,1
0,0,0,0,15,1,1,0,1,0,0,0,0,1,0,0,0,65.92667638095533,994.623372205802,1
0,1,0,0,19,1,1,0,0,0,0,0,0,1,0,1,2,62.46672776320323,1174.616160494212,1
0,0,1,0,46,1,2,1,0,0,0,0,2,0,0,1,0,91.10955419690855,4114.939104124226,1
1,0,0,0,52,0,0,0,0,1,1,1,1,1,0,1,2,61.734618310237636,3185.4997812035194,1
0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,1,2,99.32933483882199,829.2723200677469,1
0,0,0,0,4,1,0,1,0,1,1,0,2,2,0,1,1,99.37879794413656,444.0509950511782,1
1,0,0,0,7,1,0,1,0,2,0,0,1,2,0,1,1,94.40535041426077,670.4154148854869,1
0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,91.19127567883397,358.6481164289753,1
0,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,50.85535590338795,355.4964409661205,1
0,0,0,0,31,1,2,1,0,1,0,0,0,1,0,0,1,82.74421992703427,2630.7322390935715,1
1,1,1,0,36,1,2,1,0,0,0,0,1,0,0,1,1,85.56601644471425,3159.716736615616,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.94748589364968,69.94748589364968,1
0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,2,54.540659223852074,54.540659223852074,1
0,0,0,0,10,1,1,1,0,2,2,0,0,1,0,1,2,94.20438091502912,948.1339449811974,1
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.75135598110059,62.171695697609415,1
0,0,0,0,61,1,2,1,0,2,2,0,2,2,0,1,2,104.6569305838585,6388.875949138859,1
1,0,1,0,63,0,0,0,1,2,1,0,0,0,1,0,1,55.799319225842275,3543.8449267958576,1
0,1,0,0,45,1,0,1,0,0,0,0,0,2,0,1,2,81.89208230871165,3602.899513963658,1
1,1,0,0,19,1,0,1,0,1,0,0,0,0,0,1,2,75.4229976043055,1465.8592306831483,1
1,0,0,0,37,1,1,0,2,0,0,0,2,0,0,0,1,86.59577157288413,3185.22964455284,1
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.2442213744578,86.2442213744578,1
1,0,1,0,58,1,2,1,1,2,2,0,2,2,0,1,2,108.26850826793027,6286.227984228483,1
0,0,1,1,34,1,0,0,0,0,0,0,2,0,0,0,2,78.02811609448418,2564.490992826189,1
0,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,0,79.57949355956335,844.5606461745293,1
1,0,0,0,22,1,1,1,2,0,0,0,2,2,0,1,0,101.34765234221278,2317.122224493719,1
0,0,0,0,1,1,0,1,0,0,1,0,2,0,0,1,2,85.66815917788996,85.66815917788996,1
1,0,0,0,49,1,2,1,0,2,0,0,2,1,0,1,0,98.83267462887108,4852.92416358971,1
0,0,0,0,23,1,0,0,1,2,1,1,1,0,0,0,2,76.37373812368645,1860.9792009373457,1
1,0,1,0,59,1,2,1,0,1,2,0,2,0,0,1,2,96.25000748292128,5742.908928705052,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.169810227352528,20.169810227352528,1
0,0,0,0,5,1,1,1,0,0,0,0,2,2,0,0,2,94.71486622491922,488.63643749309216,1
1,0,0,0,13,1,0,0,0,0,0,0,0,2,0,1,2,80.21459360873422,1006.4961129672314,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.627188174552224,19.627188174552224,1
0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,2,37.58041468175376,136.61367237710093,1
0,0,0,0,50,1,2,1,2,1,0,0,2,0,1,1,2,96.5851187571566,4836.710466246434,1
0,0,0,0,4,1,0,1,0,1,2,1,2,1,0,1,2,100.1408365590347,447.58674055364975,1
1,0,0,0,18,1,1,1,0,1,0,0,2,0,0,0,2,89.9293125677315,1776.8326111015951,1
1,0,1,0,52,1,2,1,1,0,2,0,0,2,0,0,1,94.06686801165316,5026.4342514664295,1
0,0,1,0,26,1,0,1,1,0,0,0,0,0,0,1,0,76.76351027459712,1928.1913987965165,1
0,1,0,0,53,1,2,1,0,1,0,0,2,2,0,1,2,101.22593454551163,5535.173671197377,1
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,79.63205085860959,79.63205085860959,1
0,0,0,0,9,1,2,1,0,1,0,0,2,2,0,0,1,99.06885854373135,920.7588521484361,1
1,0,0,0,46,0,1,0,0,1,1,1,2,1,0,1,2,71.45236772147109,3185.1367039775528,1
0,0,0,0,20,1,0,0,0,2,1,0,0,0,0,1,1,74.6945319230747,1493.8959592637382,1
0,0,0,0,4,1,2,1,1,0,0,0,1,2,0,1,2,99.45866998281298,347.5613521397572,1
0,0,0,0,23,1,1,1,1,0,0,0,1,0,0,0,0,89.6077634326388,2169.795664347379,1
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,1,74.87119857215862,74.87119857215862,1
1,0,0,0,14,1,1,1,0,1,0,0,2,1,0,0,2,98.06186229128699,1413.6933693239553,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.634383833279657,25.634383833279657,1
0,0,0,0,5,1,0,1,0,2,0,2,1,2,0,1,2,97.96852751924384,464.6461293050476,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6085280156285,70.6085280156285,1
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.69335561556443,79.69335561556443,1
0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,1,1,79.35631789009872,248.94667076912424,1
0,0,0,0,21,1,1,1,0,2,0,0,0,0,0,1,2,82.62716739139724,1853.2479839466216,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.803511983219273,24.803511983219273,1
0,0,0,0,11,1,0,1,0,1,1,0,0,0,0,1,2,87.77644751641238,973.3655931479746,1
0,1,0,0,27,0,1,0,0,0,1,0,1,0,0,1,2,46.584367073033526,1173.363056990716,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.50419985186072,71.50419985186072,1
1,0,0,0,9,1,2,0,0,0,0,0,1,2,0,1,1,77.09676132520576,792.5165195356117,1
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,50.86719569576829,50.86719569576829,1
1,0,0,0,16,1,0,1,0,0,0,0,2,0,0,0,2,83.27316491393779,1402.658148438319,1
0,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,87.16712741863526,522.5290132721909,1
0,0,0,0,22,1,2,1,0,0,1,0,1,1,0,1,1,90.45125046512527,1840.1061362775947,1
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,75.94371112096815,216.2739463967885,1
0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,1,2,79.51725002168966,247.7343646474986,1
1,1,0,0,30,1,2,1,0,0,0,0,0,2,0,0,2,88.23458859536146,2644.0880224085336,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.83462464133346,69.83462464133346,1
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,1,75.07197243095607,75.07197243095607,1
0,0,0,0,17,1,2,1,1,0,2,0,1,0,0,0,1,93.18997650285941,1603.9460178928246,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,45.71084976703181,84.67899776326603,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.64684325061089,45.64684325061089,1
0,0,0,0,37,1,0,1,0,0,2,1,0,0,1,1,2,83.36200479309305,3204.9262374412674,1
0,0,0,0,28,1,1,0,0,0,2,0,2,2,0,1,2,87.65647501742069,2406.2955560880964,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.18024294892226,70.18024294892226,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.83645650764831,146.3042545711562,1
0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,3,79.45961779220157,526.8709251948065,1
1,1,0,0,21,1,2,1,0,0,0,1,2,0,0,1,0,90.83762729484312,1909.687155832461,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.12492856974428,223.96168472000372,1
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,73.33104265847093,231.41320090992684,1
0,0,0,0,54,1,2,0,0,2,2,0,2,1,0,0,1,95.11936615804107,5139.084403403267,1
0,0,0,0,10,1,0,1,0,1,0,0,0,0,0,0,2,78.04928973570419,810.971696434061,1
0,0,0,0,59,1,2,1,1,1,2,0,2,2,1,1,2,108.73381329214082,6440.211107377624,1
0,0,0,0,2,1,1,1,0,0,2,0,0,2,0,1,2,87.85812677721299,179.0880722244541,1
1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,74.0615896091036,354.52499194139364,1
0,0,1,0,54,1,2,1,0,2,0,0,2,2,0,1,2,100.53288196237656,5534.024603987824,1
0,0,1,0,38,0,0,0,0,1,0,1,0,0,0,0,2,40.166006997355545,1444.5991871528652,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,71.96722609308037,323.3729913853827,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,29.279807522815027,29.279807522815027,1
0,0,0,1,16,1,1,0,0,0,1,0,0,0,0,1,2,56.90506846223544,937.5109902964816,1
0,0,0,0,16,1,0,1,0,0,0,0,1,0,0,1,2,79.49543304579032,1312.634228445033,1
1,0,0,0,57,1,2,0,0,0,0,0,1,2,0,1,1,93.5563453083102,5285.494597472233,1
0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,2,55.779641792075395,55.779641792075395,1
0,0,1,0,15,1,0,1,0,0,1,0,1,0,0,0,1,83.30830268160216,1315.7668943652411,1
0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,54.09085520863641,197.8359906245774,1
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,1,19.95697286669141,288.13963986105955,1
0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.25481444744761,80.25481444744761,1
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.70156809596025,59.140591424238494,1
1,0,0,0,43,1,2,1,0,0,0,0,1,1,0,0,0,88.46656556301392,3695.6555754968194,1
0,0,0,0,11,1,1,1,0,0,0,1,1,0,0,0,2,86.37645491315547,982.6633909411357,1
1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,1,50.95488822031023,775.7531589081306,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.79222337800113,70.79222337800113,1
0,0,1,1,67,1,2,1,0,0,2,0,2,2,0,1,1,102.19670980823649,6997.634664414745,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,74.18503310041321,74.18503310041321,1
0,0,1,0,37,1,0,0,1,1,0,1,2,2,1,0,1,82.47857099746459,3055.571890010034,1
0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,47.27061047166895,269.0981229187738,1
0,0,0,0,15,1,0,0,0,0,2,0,0,1,0,1,2,59.177386473292295,892.2562249058666,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.92527275589552,20.92527275589552,1
0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,1,1,70.68163307352363,1974.645274850606,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.17710697915639,71.17710697915639,1
0,0,0,0,59,1,2,1,1,1,2,0,2,2,1,1,2,109.7600398742509,6446.708537167423,1
0,0,0,0,22,1,0,1,0,1,0,0,0,2,0,1,2,84.32476463273547,1856.2087520260943,1
0,0,0,0,3,1,1,1,0,0,0,0,2,1,0,1,2,88.85641647486868,292.83060066200267,1
0,0,0,0,19,0,1,0,0,0,0,0,1,2,1,1,0,44.67397256989049,895.1582506114551,1
0,0,0,0,5,1,0,1,0,0,1,0,2,0,0,1,2,84.7507535906052,415.55,1
1,0,0,0,31,1,2,1,0,1,1,0,2,0,0,0,1,94.37289800721709,3019.4390534034874,1
0,0,0,0,23,1,0,0,1,2,1,1,1,0,0,0,3,78.8852300888189,1860.0630374776126,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.145004159150822,20.145004159150822,1
0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,2,47.66658754823012,363.4246570283304,1
0,0,0,0,10,1,0,1,1,0,0,0,1,0,0,1,2,84.33853439743362,832.3100789091636,1
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,45.13659152721228,220.85228986308113,1
0,0,1,0,55,1,0,0,1,0,0,0,1,2,1,0,0,72.14221279675112,3913.2553614689236,1
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,91.3646970423068,576.7463271844309,1
0,1,0,0,23,1,0,1,0,1,0,0,1,2,0,1,2,93.10371991754413,2292.4995917343585,1
0,0,0,0,16,1,2,1,0,2,0,0,1,2,0,1,1,99.92965791812604,1535.0841248889012,1
0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,1,2,48.194494442251894,882.7337626548449,1
0,0,1,0,40,1,2,1,0,1,0,0,2,1,0,1,1,100.64318970338832,4113.218536769507,1
0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,2,19.428430084392662,228.79832088219047,1
0,0,0,0,28,1,2,1,1,1,0,0,0,0,0,0,1,85.93422083323715,2467.350582738079,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,47.49549682244156,198.3626064826562,1
1,0,0,0,36,1,2,1,0,0,0,1,2,2,0,0,0,99.99234022089628,3485.0657921475376,1
0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,72.96235644666535,342.2504831861705,1
0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,79.17699369083648,948.629056044011,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,69.90000309676489,144.09046306609167,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.31635003806241,93.62314772266512,1
1,1,0,0,15,1,0,1,0,0,0,0,0,1,0,1,1,76.05264573762558,1161.2531637986554,1
0,0,0,0,10,1,1,0,0,0,0,1,0,1,0,1,2,70.73383211559666,744.0803157554636,1
0,0,0,0,21,1,2,1,0,0,0,2,2,0,0,0,2,93.44915413431735,1998.701429559293,1
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.08489264486963,80.08489264486963,1
0,0,0,0,22,1,2,1,0,0,0,0,0,0,0,0,0,76.4099485298963,1758.7412365763876,1
0,0,0,0,5,1,0,1,0,0,0,0,1,2,0,1,2,90.54388005291322,451.25677110687275,1
1,0,0,0,11,1,0,1,0,0,0,0,1,0,0,0,0,80.09454492268772,865.8245478479053,1
0,0,1,0,65,1,2,1,1,0,2,0,2,2,1,1,1,106.03152956222652,6981.4944052407745,1
1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,2,85.36444868068757,85.36444868068757,1
0,0,0,0,5,1,2,1,0,0,0,0,1,0,0,1,1,80.49333065141663,443.2544198358044,1
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.40976619950315,74.40976619950315,1
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.76520082466357,50.76520082466357,1
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,1
0,0,0,0,4,1,2,1,0,1,0,1,0,0,0,1,2,89.15634506971831,399.23117160710535,1
0,0,0,0,12,1,2,1,0,2,2,0,1,2,0,1,1,103.27771517745285,1246.3465284988067,1
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,1,2,19.520533640196295,361.6029004989962,1
0,0,0,0,58,1,2,1,1,1,2,0,2,2,1,1,1,108.79586582231734,6287.046689253135,1
0,1,0,0,21,0,1,0,1,0,0,0,2,0,0,1,2,84.46014729823995,1657.2951136245658,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.10191285020867,77.19722365522742,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,53.894498111054176,53.894498111054176,1
1,0,0,0,8,0,1,0,0,0,0,0,1,0,0,1,1,34.62413209596492,289.7081290850443,1
0,0,0,0,34,1,2,1,0,0,0,0,0,2,0,1,2,87.83007524968323,3049.3447515687103,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.51975688716321,69.51975688716321,1
0,0,0,0,62,1,2,1,0,1,2,0,2,2,1,1,2,103.60794568159277,6384.545623846595,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.7353276224921,74.7353276224921,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.34569754160423,45.34569754160423,1
0,0,0,0,8,1,0,0,0,0,1,1,1,2,0,1,2,75.5532844256024,650.3637387007304,1
0,1,0,0,25,1,1,1,0,2,0,0,2,0,0,1,2,89.35143845587312,2278.22373988771,1
1,0,0,0,5,1,1,1,0,0,1,0,2,0,0,1,2,92.40040007203096,452.4328911022649,1
1,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,2,49.743931030463386,766.9170694991749,1
0,0,0,0,13,1,0,0,1,0,0,0,0,0,0,1,2,35.64162284590529,369.72618967255,1
0,0,0,0,37,1,2,1,1,0,2,1,0,2,0,1,2,99.4470585966694,3753.228174634283,1
1,0,0,0,18,1,2,1,0,0,0,0,0,1,0,1,2,83.25804296852962,1463.940465038045,1
0,0,0,0,3,1,0,1,0,0,1,2,2,0,0,1,3,88.33952548971374,264.5010354069839,1
0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,2,79.36255375580996,244.88091850583868,1
1,0,1,1,26,1,2,1,0,1,2,0,1,2,0,0,2,102.34418646519266,2707.801106884338,1
1,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,1,50.90268704501069,527.653207299041,1
0,0,0,0,30,1,0,0,0,1,1,0,0,0,0,1,2,77.81864965717102,2362.697957091313,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.14720210469127,45.14720210469127,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.352078589291786,196.07210378050982,1
1,0,0,0,8,1,2,1,0,1,0,0,2,2,0,0,2,98.37468551290014,823.9685520283745,1
0,0,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,94.65056718322299,740.1032193639837,1
1,0,0,0,50,1,2,1,0,0,2,0,2,2,0,1,2,98.7668148719463,4893.552806240497,1
1,0,0,0,12,1,2,1,1,0,0,0,2,2,0,0,2,98.58664792795346,1228.6535060134202,1
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,75.84070505397526,159.38704434688484,1
1,0,0,0,10,0,0,0,0,0,1,1,0,1,0,1,1,53.52117657828553,527.907091265195,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.62139740001336,45.62139740001336,1
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.66096692732582,79.66096692732582,1
0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,50.4069670157732,283.9410188012653,1
0,0,0,0,31,1,2,1,0,1,0,0,2,2,0,1,1,99.79538379727079,3193.607729122815,1
0,0,0,0,32,1,2,1,0,1,1,0,2,0,0,0,2,90.20787464717552,3024.191755562873,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,42.74917473799628,133.36765139599729,1
0,0,0,0,3,1,2,1,0,0,1,0,2,2,0,1,0,99.45753119470399,295.6234497385537,1
0,0,0,0,9,1,2,1,0,0,0,0,0,1,0,1,2,82.15068459508991,802.8093565815295,1
0,0,1,0,10,1,2,1,0,0,1,0,2,2,0,1,2,99.51444549231243,1057.0983070544075,1
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.51469105399832,69.51469105399832,1
1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,48.05009756294586,92.08778973642323,1
1,0,0,0,20,1,2,1,0,0,1,1,1,2,0,0,2,98.94376420111227,2019.9407703143675,1
0,0,0,0,48,1,0,1,2,2,0,1,2,1,1,1,0,100.76470109513797,4829.1404479660305,1
0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,2,76.06753763225234,480.6159437880164,1
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,50.529952548447156,50.529952548447156,1
0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,1,2,85.02173079071969,321.93955015732047,1
1,0,0,0,42,1,1,1,0,1,1,0,2,1,0,0,2,101.6916165192817,4346.72858557435,1
0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,25.05003423281108,303.91803216372176,1
0,0,0,0,5,1,0,1,0,0,2,1,2,2,0,0,3,100.5850792550407,546.7700709116906,1
1,0,0,0,23,1,2,1,0,2,1,0,1,1,0,1,2,104.05333000403937,2481.7466793652047,1
1,0,0,0,31,1,2,1,0,1,1,0,1,2,0,1,2,102.29141163836623,3066.4968431952143,1
0,0,0,0,65,1,2,1,0,2,2,1,2,2,0,1,2,108.81204781265959,6945.698260148738,1
0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,1,2,99.98319055369421,829.3017435749163,1
0,0,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,95.04101846351593,460.0732832322087,1
0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,1,1,95.8545782810166,308.5668356833281,1
0,0,0,1,4,1,2,1,0,0,0,1,0,0,0,0,0,80.86212730689672,332.4710277038727,1
1,1,1,0,46,1,2,1,1,2,1,0,1,0,0,0,1,97.37423975188547,4543.089281643295,1
1,0,1,0,12,1,2,1,0,0,0,0,0,0,0,1,0,76.09148755804081,896.7915939563453,1
0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,1,105.42225662488956,5282.777386905366,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.015564870591874,97.71355449296249,1
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,19.440120882325665,30.576964337792038,1
0,0,0,0,31,1,1,1,0,0,0,0,0,2,0,1,2,85.8251371253774,2756.9532111864573,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,42.08850949274973,140.48252646568687,1
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,50.67892950361328,152.1533551036622,1
0,0,0,0,28,1,0,0,2,0,0,0,0,0,0,1,0,74.45320419990001,2069.409550015431,1
1,0,0,0,47,1,2,1,0,2,2,1,2,2,0,1,1,109.51942166635853,5124.1799578465125,1
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6104598927265,114.69869251340918,1
0,1,0,0,25,1,2,1,1,0,0,0,0,2,0,1,2,89.26006615574269,2180.71410488154,1
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,50.03576535027545,50.03576535027545,1
0,1,0,0,25,1,2,1,0,1,0,0,0,2,0,1,2,89.50849739237498,2184.5743440969036,1
0,1,0,0,26,1,0,1,1,0,0,0,0,0,0,1,0,75.41902374830602,1929.0815885437426,1
0,0,0,0,18,1,0,0,0,2,1,0,2,0,0,1,1,83.99913603973407,1497.2407696258701,1
0,0,0,0,20,1,2,1,0,0,1,0,1,0,0,0,1,86.52729422070885,1760.9773121014518,1
1,0,0,0,19,1,2,1,0,0,1,0,2,0,0,1,2,88.57023806597677,1765.174167506467,1
1,1,1,0,16,1,0,1,0,0,0,0,0,2,0,0,0,82.08568617793344,1331.5356021973687,1
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,3,75.85477525868389,527.6041135067084,1
0,0,0,0,9,1,1,1,0,0,0,0,0,1,0,0,2,80.44881330584496,807.4658057088253,1
0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,57.7045841627701,100.8321506489238,1
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,2,74.16042291045312,542.7216013152871,1
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.39544164569498,407.95158301781123,1
1,0,0,0,12,1,1,1,0,0,0,0,2,0,0,1,2,84.33924410753791,1059.6430349496682,1
1,1,1,0,7,1,1,1,1,1,0,0,0,2,0,1,1,92.16433538973051,674.855460114802,1
0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,49.54984571178716,288.6750771441064,1
0,1,1,0,48,1,2,1,1,2,2,1,1,2,0,0,1,115.98458146008664,5438.117783346937,1
1,0,0,0,23,1,0,1,0,0,0,1,2,2,0,1,2,96.52724096925874,2119.4031021881783,1
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.6027645755143,89.6027645755143,1
0,0,0,0,14,0,0,1,0,1,0,0,0,0,0,0,0,20.24434815463575,297.9172812936193,1
1,1,0,0,19,1,2,1,0,1,0,0,1,0,0,1,2,87.52384095633828,1775.5432765128344,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.33267281093755,44.33267281093755,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.555809890563765,94.46420892252037,1
1,0,1,0,23,1,2,1,2,1,1,0,1,0,0,1,2,96.19443008487049,2183.7188871823128,1
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.99215518819041,1168.6032086866358,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.84975029277183,79.84975029277183,1
1,0,0,0,13,1,0,1,0,1,0,2,0,1,0,1,0,89.23493600995832,1171.2096343223586,1
1,0,0,0,36,1,1,0,2,0,0,0,2,0,0,0,1,87.67188827834367,3185.60157428975,1
0,0,0,0,20,1,2,1,0,0,0,0,0,1,0,1,1,85.77237569369481,1727.851582080248,1
1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,2,59.86822545884198,59.86822545884198,1
0,0,0,0,2,1,0,1,0,1,0,0,2,0,0,1,0,86.54569007605105,182.84353511407656,1
0,0,0,0,47,1,1,1,0,0,0,0,0,2,0,0,3,83.0687522044654,4033.596837601492,1
0,0,0,0,8,1,0,1,0,0,2,0,1,1,0,1,1,91.06880809953451,742.65951959618,1
0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,3,50.36569865032739,50.36569865032739,1
0,0,0,0,34,1,1,1,0,0,0,0,0,0,0,0,2,77.155346704196,2572.2106996889265,1
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.13584561072637,417.47973181965654,1
0,0,0,0,4,1,0,1,0,0,1,1,2,1,0,1,0,91.17274392357861,393.58581194666533,1
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,2,95.59836105117287,95.59836105117287,1
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,107.41271145893083,5126.856914615757,1
1,0,1,0,19,1,1,1,0,0,0,0,0,1,0,1,2,78.88563013656209,1464.6780167807265,1
0,0,1,0,48,1,1,0,1,0,2,1,1,2,0,0,2,84.5647275479252,4056.2534027299207,1
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.96571437469449,892.9379774436142,1
1,0,0,0,38,1,0,1,1,1,0,0,0,0,0,0,2,79.3617206837342,3013.146686870196,1
